tweet id, tweet, label
'296101253056954368',"Photos: Flood water rises in Australia:  http://t.co/rZucu02b",on-topic
'295867295434145793',"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/KQ3DqUqW",on-topic
'295867412757233664',"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/BWSFJm5n",on-topic
'297098457703936000',"DTN New Zealand: Former Kiwi found safe in Queensland flood zone: An 82-year-old former Masterton resident has b... http://t.co/gOovGhlC",on-topic
'296185340908142593',"#news: New South Wales braces for river peaks as Queensland counts flood cost: Four deaths confir... http://t.co/LPfxlnWZ #guardianudate",on-topic
'296890810119630849',"New South Wales braces for river peaks as Queensland counts flood cost http://t.co/OUKzm5mN",on-topic
'296742178439438336',"Before & after photos of the Murrumbidgee - from flood to drought in a matter of months http://t.co/kUc7f2W1 #nsw #australia #photos",on-topic
'295769166076592128',"RT @AnnastaciaMP: The Queensland Flood Appeal 2013 has been launched. Please donate by visiting http://t.co/335O63pM or contacting 1800  ...",on-topic
'296062328221351936',"AUSTRALIA: Flood peaks expected shortly in some areas. Follow @syflpac/australia List for updates. More videos soon",on-topic
'295827237108842496',"RT @Y7News: 7News Live streaming coverage of the #Queensland flood crisis http://t.co/E8LZoQeu #QldFloods",on-topic
'296252425436815360',"RT @guardian: New South Wales braces for river peaks as Queensland counts flood cost http://t.co/cQoP8Xa5",on-topic
'296460706914631681',"RT @SBSNews: Fifth Queensland flood death confirmed after body found in car http://t.co/eXA9nfv3",on-topic
'295516829126885378',"guys lets pray for all the people who live and affected on flood in australia,lets hope that they r all safe..",on-topic
'295797012899717120',"Please say a pray for those who affected by the flood around Australia!!!",on-topic
'296595652161454080',"Scoopon Deals | Online - Donate to Red Cross Australia & Help Raise Funds for Flood Victims https://t.co/ObsBJY5p",on-topic
'295646879293779969',"Queensland's flood crisis deepens - The Australian http://t.co/gd8TU3UM",on-topic
'296008433931542529',"RT @australian: Brisbane braces for flood peak: HUNDREDS of homes in Ipswich have escaped inundation in Queensland's flood crisi... http ...",on-topic
'295636283294887936',"#Queensland flood crisis useful links and contacts http://t.co/l1py4cen",on-topic
'295702689919148032',"Julia Gillard visiting bushfire ravaged areas of Victoria. Tony Abbott visiting flood-hit Queensland. He doesn't believe in climate change.",on-topic
'295776756294639616',"#TOPNews Sky News Australia Flood to inundate thousands of Bundaberg homesABC OnlineBlackhawk helicopters are... http://t.co/i8hMHMpV",on-topic
'296710931856105472',"Australia lurches from fire to flood #climatechange #globalwarming http://t.co/x7XdOyl8",on-topic
'296810606605000706',"queensland flood maps: QUEENSLAND FLOOD UPDATE - QUEENSLAND FLOOD UPDATE 12t... | Travcheq Travel\For more infor... http://t.co/KvSlzIZl",on-topic
'295700816977866753',"Horrid flood from Queensland in 2011 has came to NSW O____O",on-topic
'297322056889032705',"RT @ClimateComms: Australia: Experts say this 1000 yr flood is more devastating than the last 1000 yr flood, which was only 2 years ago. ...",on-topic
'296144652451606529',"Queensland counts flood cost as New South Wales braces for river peaks: Four deaths confirmed from ... http://t.co/K7TTsIkm #environment",on-topic
'295847942059864064',"Video I took today of the #flood raging near me in #Queensland #Australia... http://t.co/lo9P9IIc",on-topic
'296024694581243904',"@LiveOfLight @aliyafrazier I didn't get to learn anything cos we had no electricity due to a massive flood event here in Queensland Aust!",on-topic
'295612362461966339',"Severe weather warnings in place across south-east #Queensland and northern #NSW. For latest on Australian flood alert: http://t.co/oenHrGHT",on-topic
'296247792865787906',"RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather",on-topic
'295680168092106752',"RT @SBSNews: The death toll from Queensland's flood crisis rises to three: http://t.co/IdodCU6N #bigwet",on-topic
'295756600872931330',"Queensland's flood crisis deepens as death toll rises to three - The Australian http://t.co/0VjNQgr7",on-topic
'295866085289373696',"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/Ga3RV0Sp",on-topic
'296532863459942400',"RT @AJEWeather: A clean-up operation is underway in NE #Australia as #flood waters begin to recede.",on-topic
'295758889297772544',"RT @abcnews: LIVE: Queensland Premier Campbell Newman is giving an update on Queensland flood crisis http://t.co/4DvJcuYX",on-topic
'295759949366194176',"Queensland's flood crisis deepens - The Australian: Sydney Morning HeraldQueensland's flood crisis deepensThe Au... http://t.co/nsfXq8xB",on-topic
'295711105404243969',"RT @abcsouthqld: Master Electricians Australia has a free hotline to help flood homeowners reconnect power supplies once waters have rec ...",on-topic
'295716322648657921',"Ternyata ga cuma Jakarta yang banjir.. Queensland has a serious flood as well",on-topic
'295978244669325313',"RT @SteveMarshallNZ: @ONENewsNZ Sadly a 3 yr old boy has died in the Queensland floods. Flood related death toll now stands at 4.",on-topic
'296392082623438848',"Drama continues as rivers keep rising: QUEENSLAND'S flood emergency is not over yet, with entire suburbs in Bund... http://t.co/GnCEqVNr",on-topic
'295909110761811968',"Australia faces flood 'crisis': The Australian state of Queensland is facing a major flood crisis its premier warns, as rescuers at...",on-topic
'297276248005177344',"Flood-hit Queenslanders may be moved to higher ground: The Queensland Government has raised the prospect of aban... http://t.co/G6xyHp6W",on-topic
'296376298341801984',"RT @RenaeHallinan: My love & thoughts are with all who are being affected by the Queensland Flood crisis. Everyone hold your family  ...",on-topic
'295873425686269954',"Insurance Talk: Queensland flood claims exceed $44.8 million, likely to hit $52.1 million soon http://t.co/j4zS0zrt",on-topic
'295867464695287808',"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/fkokFrvu",on-topic
'295795612543225857',"More phlood fotos. #flood #pic #rain #weather #brisbane #australia #travel http://t.co/m5YLioKP",on-topic
'296101675805069313',"Photos: Flood water rises in Australia:  http://t.co/7H3qf0oU",on-topic
'295682506294956032',"My thoughts goes to the flood affected fellow countrymen in #Queensland. With an aggrieved heart I wish you all safety and happiness. :'(",on-topic
'295626221805531137',"Live coverage: Queensland flood crisis (ABC) http://t.co/4qzQkfph",on-topic
'295750448428748800',"RT @aus_politics: Abbott raises spectre of new flood levy: TONY Abbott has warned Labor may seek to raise taxes to fund Queensland... ht ...",on-topic
'295867180527009792',"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/vHjRlNSK",on-topic
'295782877180858370',"City by city, town by town, the rundown of the Queensland flood crisis - http://t.co/xanrWI1U: NEWS… http://t.co/cCYFYrf5",on-topic
'296358553604734976',"RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather",on-topic
'296070598847778818',"Deadly flood waters rise in eastern Australia http://t.co/RZFPh81z",on-topic
'296497163989577728',"Queensland floods: Death toll rises: Military personnel headed to flood-ravaged northeast Australia on Wednesday... http://t.co/GHp1WuRE",on-topic
'296101412792844289',"Photos: Flood water rises in Australia http://t.co/yQoAvz9b",on-topic
'296152805872381952',"RT @guardianworld: Queensland counts flood cost as New South Wales braces for river peaks http://t.co/jfayBFFY",on-topic
'295760148322979840',"Queensland's flood crisis deepens as death toll rises to three - The Australian http://t.co/bCkV9ctT",on-topic
'295596361850691584',"RT @Disaster_Update: Flood across Queensland, #Australia kills four #2013NaturalDisaster\http://t.co/jKQru82w http://t.co/oqULKCR1",on-topic
'296376760566681600',"SBS TopStories: Flood death toll 'may climb': There are fears Queensland's flood death toll could rise with auth... http://t.co/Veb3HUDC",on-topic
'295815493934260225',"Queensland Flood Appeal - You can donate here. Thanks be to air coverage or else I wouldn’t haven’t seen the... http://t.co/ZOcTdBJN",on-topic
'295947540988321792',"RT @a_b_world: 'Major flood crisis' hits Queensland, Australia http://t.co/oKNaTYV5 #environment #climate #green #eco #sustainability",on-topic
'295907577605283840',"Australia faces flood 'crisis': The Australian state of Queensland is facing a major flood crisis its premier ... http://t.co/jj6ACgHs",on-topic
'296100318243074049',"Photos: Flood water rises in Australia:  http://t.co/MNxGJ7KF",on-topic
'296465732089282560',"Australians Clean Up From Floods, Supplies Dwindle: (BRISBANE, Australia) — Military personnel headed to flood-r... http://t.co/yiMczyL1",on-topic
'296328938232369153',"Daring rescue of teenager from flood waters: Australia reels from surging floods http://t.co/Qe5FcKlW",on-topic
'295866826993332225',"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/QJ7fBjTu",on-topic
'295511290250661888',"@NiallOfficial Ughhhhh why rain why flood WHY GOD DAMN AUSTRALIA",on-topic
'296962297870573568',"New Video: Australia PM visits flood ravaged areas http://t.co/zbiWXUtw",on-topic
'295772878421520384',"Queensland is in the grip of another extraordinary flood crisis, as cities and towns across the state go... http://t.co/ETWgLW5n",on-topic
'296248508455993344',"RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather",on-topic
'295867330766987265',"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/YJJ9EGzz",on-topic
'296434373551616000',"Daring rescue of teenager from flood waters: Australia reels from surging floods http://t.co/Qe5FcKlW",on-topic
'296150609613185024',"Is Queensland getting the same flood news coverage as Melbourne? People getting shitty because our freight company can't deliver into Bris!",on-topic
'295800302769152001',"RT @SarahRose1993: Flood hits Queensland and foam car appears out of nowhere  http://t.co/CTcgRBXc",on-topic
'297243042161770496',"#mp3.#AUS.#Australia Qld Country Hour Podcast 1/2/13: The extent of the flood damage becomes clear, thoughts for... http://t.co/fRIvfuTI",on-topic
'295832427354542080',"Flood worsens in eastern Australia http://t.co/C2m0QS13 via @AJEnglish",on-topic
'295758847929352194',"RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...",on-topic
'295588313518194688',"Flood across Queensland, #Australia kills four #2013NaturalDisaster\http://t.co/jKQru82w http://t.co/oqULKCR1",on-topic
'295782344500056064',"Flood worsens in eastern Australia: Thousands of homes inundated in eastern cities after torrential rain leads t... http://t.co/6sQctxpH",on-topic
'295485461563052032',"PM urges people to heed flood warnings - Sky News Australia http://t.co/3oqQCdzc",on-topic
'297450391698800640',"Bundaberg residents return to flood loss: QUEENSLAND Police have opened the Burnett Bridge to north Bundaberg re... http://t.co/m4AsGVHn",on-topic
'296252660284280833',"RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather",on-topic
'295488689746874368',"RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...",on-topic
